"","year","week","id","offense","offense_conference","defense","defense_conference","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","down","distance","yards_gained","play_type","play_text","home_team","TimeSecsRem","adj_yd_line","log_ydstogo","half","game_id","neutral_site","NSH","scoring","Next_Score","Goal_To_Go","Under_two","ep_before","ep_after","EPA"
"755",2019,1,"401114236102854507","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,14,4011142366,2,14,54,58,1,10,1,"Rush","Napoleon Maxwell run for 1 yd to the FlaIn 43","Tulane",894,58,4.06044301054642,1,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.23130046301166,1.49683028568534,-0.734470177326324
"756",2019,1,"401114236102854508","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,14,4011142366,2,14,54,57,2,9,0,"Pass Incompletion","James Morgan pass incomplete to Shemar Thornton","Tulane",894,57,4.04305126783455,1,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.49683028568534,0.679433999381199,-0.817396286304141
"757",2019,1,"401114236102854509","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,14,4011142366,2,14,54,57,3,9,0,"Pass Incompletion","James Morgan pass incomplete","Tulane",894,57,4.04305126783455,1,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.679433999381199,-0.127756004057264,-0.807190003438463
"758",2019,1,"401114236102854510","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,14,4011142366,2,14,54,57,4,9,0,"Punt","Tommy Heatherly punt for 57 yds for a touchback","Tulane",894,57,4.04305126783455,1,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.127756004057264,-0.888564439912743,-0.76080843585548
"759",2019,1,"401114236102869601","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,20,1,10,0,"Pass Incompletion","Justin McMillan pass incomplete to Jalen McCleskey","Tulane",783,80,4.38202663467388,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,0.888564439912743,0.0122298434472581,-0.876334596465485
"760",2019,1,"401114236102869602","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,20,2,10,9,"Rush","Justin McMillan run for 9 yds to the Tulan 29","Tulane",783,80,4.38202663467388,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,0.0122298434472581,-0.288577245885803,-0.300807089333061
"761",2019,1,"401114236102869603","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,29,3,1,24,"Rush","Justin McMillan run for 9 yds to the FlaIn 38 for a 1ST down FLORIDA INTL Penalty, personal foul (Isaiah Brown) to the FlaIn 47 for a 1ST down","Tulane",783,71,4.26267987704132,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.288577245885803,2.89510329557244,3.18368054145824
"762",2019,1,"401114236102869604","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,53,1,10,1,"Rush","Darius Bradwell run for 1 yd to the FlaIn 46","Tulane",783,47,3.85014760171006,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,2.89510329557244,2.21619458763914,-0.678908707933296
"763",2019,1,"401114236102869605","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,54,2,9,20,"Pass Reception","Justin McMillan pass complete to Amare Jones for 20 yds to the FlaIn 26 for a 1ST down","Tulane",783,46,3.8286413964891,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,2.21619458763914,4.27680206144549,2.06060747380635
"764",2019,1,"401114236102869606","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",14,0,4011142367,2,13,3,74,1,10,12,"Rush","Corey Dauphine run for 12 yds to the FlaIn 14 for a 1ST down","Tulane",783,26,3.25809653802148,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,4.27680206144549,5.1512295319245,0.874427470479005
"765",2019,1,"401114236102899401","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,0,4011142367,2,10,5,86,1,10,14,"Rushing Touchdown","Corey Dauphine run for 14 yds for a TD (Merek Glover KICK)","Tulane",605,14,2.63905732961526,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,5.1512295319245,7,1.8487704680755
"766",2019,1,"401114236102899404","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,75,1,10,0,"Rush","Napoleon Maxwell run for no gain to the FlaIn 25","Tulane",605,75,4.31748811353631,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,1.14528480735818,0.311903856267288,-0.833380951090894
"767",2019,1,"401114236102899405","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,75,2,10,0,"Pass Incompletion","James Morgan pass incomplete to Shemar Thornton, broken up by Chris Joyce","Tulane",605,75,4.31748811353631,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,0.311903856267288,-0.51163724602112,-0.823541102288409
"768",2019,1,"401114236102899406","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,75,3,10,14,"Pass Reception","James Morgan pass complete to Tony Gaiter IV for 14 yds to the FlaIn 39 for a 1ST down","Tulane",605,75,4.31748811353631,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.51163724602112,1.96740216660117,2.47903941262229
"769",2019,1,"401114236102899407","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,61,1,10,10,"Rush","Anthony Jones run for 10 yds to the FlaIn 49 for a 1ST down","Tulane",605,61,4.11087386417331,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,1.96740216660117,2.58359229989924,0.616190133298067
"770",2019,1,"401114236102899408","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,51,1,10,3,"Rush","Anthony Jones run for 3 yds to the Tulan 48","Tulane",605,51,3.93182563272433,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,2.58359229989924,2.03181641137458,-0.551775888524661
"771",2019,1,"401114236102899409","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,48,2,7,2,"Rush","Anthony Jones run for 2 yds to the Tulan 46","Tulane",605,48,3.87120101090789,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,2.03181641137458,1.42683007917386,-0.604986332200721
"772",2019,1,"401114236102899410","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,46,3,5,7,"Pass Reception","James Morgan pass complete to Napoleon Maxwell for 7 yds to the Tulan 39 for a 1ST down","Tulane",605,46,3.8286413964891,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,1.42683007917386,3.35051347185479,1.92368339268093
"773",2019,1,"401114236102899411","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,39,1,10,2,"Rush","Anthony Jones run for 2 yds to the Tulan 37","Tulane",605,39,3.66356164612965,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,3.35051347185479,2.76738158821931,-0.58313188363548
"774",2019,1,"401114236102899412","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,37,2,8,15,"Pass Reception","James Morgan pass complete to Tony Gaiter IV for 15 yds to the Tulan 22 for a 1ST down","Tulane",605,37,3.61091791264422,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,2.76738158821931,4.5171845022506,1.74980291403129
"775",2019,1,"401114236102899413","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,22,1,10,5,"Rush","Napoleon Maxwell run for 5 yds to the Tulan 17","Tulane",605,22,3.09104245335832,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,4.5171845022506,4.19165535821843,-0.325529144032166
"776",2019,1,"401114236102899414","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,17,2,5,14,"Pass Reception","James Morgan pass complete to Sterling Palmer for 14 yds to the Tulan 3 for a 1ST down","Tulane",605,17,2.83321334405622,1,401114236,FALSE,7,TRUE,"TD",FALSE,FALSE,4.19165535821843,5.74492006473752,1.55326470651909
"777",2019,1,"401114236102899415","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",0,21,4011142368,2,10,5,3,1,3,2,"Rush","Anthony Jones run for 2 yds to the Tulan 1","Tulane",605,3,1.09861228866811,1,401114236,FALSE,7,TRUE,"TD",TRUE,FALSE,5.74492006473752,6.00560164390648,0.260681579168959
"778",2019,1,"401114236102964901","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,21,4011142368,2,3,50,1,2,1,1,"Rushing Touchdown","Anthony Jones run for 1 yd for a TD (Jose Borregales KICK)","Tulane",230,1,0,1,401114236,FALSE,7,TRUE,"TD",TRUE,FALSE,6.00560164390648,7,0.994398356093524
"779",2019,1,"401114236102964904","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,25,1,10,22,"Rush","Darius Bradwell run for 22 yds to the Tulan 47 for a 1ST down","Tulane",230,75,4.31748811353631,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.05412563947359,2.29496016908486,1.24083452961127
"780",2019,1,"401114236102964905","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,47,1,10,0,"Pass Incompletion","Justin McMillan pass incomplete to Jalen McCleskey","Tulane",230,53,3.97029191355212,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.29496016908486,1.57517327339615,-0.719786895688705
"781",2019,1,"401114236102964906","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,47,2,10,4,"Rush","Justin McMillan run for 4 yds to the FlaIn 49","Tulane",230,53,3.97029191355212,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.57517327339615,1.12003493332775,-0.455138340068404
"782",2019,1,"401114236102964907","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,51,3,6,11,"Pass Reception","Justin McMillan pass complete to Darnell Mooney for 11 yds to the FlaIn 38 for a 1ST down","Tulane",230,49,3.89182029811063,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.12003493332775,3.24279332893071,2.12275839560296
"783",2019,1,"401114236102964908","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,62,1,10,0,"Pass Incompletion","Justin McMillan pass incomplete","Tulane",230,38,3.63758615972639,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,3.24279332893071,2.54175416896879,-0.701039159961918
"784",2019,1,"401114236102964909","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,62,2,10,6,"Pass Reception","Justin McMillan pass complete to Tyrick James for 6 yds to the FlaIn 32","Tulane",230,38,3.63758615972639,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.54175416896879,2.26309290709397,-0.278661261874817
"785",2019,1,"401114236102964910","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,4011142369,2,3,50,68,3,4,4,"Fumble Recovery (Opponent)","Darius Bradwell run for 4 yds to the FlaIn 25 Darius Bradwell fumbled, forced by Jamal Gates, recovered by FlaIn Sage Lewis","Tulane",230,32,3.46573590279973,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.26309290709397,-0.682818677949987,-2.94591158504396
"786",2019,1,"401114236102988401","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,21,40111423610,2,1,15,75,1,10,-3,"Sack","James Morgan sacked for a loss of 3 yards to the FlaIn 25 James Morgan fumbled, recovered by Tulan Cameron Sample , return for 0 yards","Tulane",75,75,4.31748811353631,1,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,TRUE,0.682818677949987,3.09151282524082,2.40869414729084
"787",2019,1,"401114236102988801","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,40111423611,2,1,11,75,1,10,9,"Rush","Darius Bradwell run for 9 yds to the FlaIn 16","Tulane",71,25,3.2188758248682,1,401114236,FALSE,7,TRUE,"TD",FALSE,TRUE,3.09151282524082,3.20375478421264,0.112241958971812
"788",2019,1,"401114236102988802","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",21,7,40111423611,2,1,11,84,2,1,-1,"Rush","Darius Bradwell run for a loss of 1 yard to the FlaIn 17","Tulane",71,16,2.77258872223978,1,401114236,FALSE,7,TRUE,"TD",FALSE,TRUE,3.20375478421264,2.47114506788211,-0.732609716330523
"789",2019,1,"401114236102997101","Tulane","American Athletic","Florida International","Conference USA","Tulane","Florida International",28,7,40111423611,2,0,28,83,3,2,17,"Rushing Touchdown","Justin McMillan run for 17 yds for a TD (Merek Glover KICK)","Tulane",28,17,2.83321334405622,1,401114236,FALSE,7,TRUE,"TD",FALSE,TRUE,2.47114506788211,7,4.52885493211789
"790",2019,1,"401114236102997104","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423612,2,0,28,75,1,10,0,"Pass Incompletion","James Morgan pass incomplete","Tulane",28,75,4.31748811353631,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,TRUE,0.660659065621454,0.258439716758638,-0.402219348862817
"791",2019,1,"401114236102997105","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423612,2,0,28,75,2,10,2,"Rush","Anthony Jones run for 2 yds to the FlaIn 27","Tulane",28,75,4.31748811353631,1,401114236,FALSE,0,FALSE,"No_Score",FALSE,TRUE,0.258439716758638,NA,NA
"792",2019,1,"401114236103854601","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423613,3,29,53,77,1,10,12,"Rush","Anthony Jones run for 12 yds to the FlaIn 35 for a 1ST down","Tulane",1793,77,4.34380542185368,2,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.12332721960961,1.8895627388655,0.766235519255885
"793",2019,1,"401114236103854602","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423613,3,29,53,65,1,10,2,"Rush","Anthony Jones run for 2 yds to the FlaIn 37","Tulane",1793,65,4.17438726989564,2,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.8895627388655,1.14394027927921,-0.74562245958629
"794",2019,1,"401114236103854603","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423613,3,29,53,63,2,8,1,"Rush","Anthony Jones run for 1 yd to the FlaIn 38","Tulane",1793,63,4.14313472639153,2,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.14394027927921,0.312358061356528,-0.83158221792268
"795",2019,1,"401114236103854604","Florida International","Conference USA","Tulane","American Athletic","Tulane","Florida International",7,28,40111423613,3,29,53,62,3,7,5,"Pass Reception","James Morgan pass complete to Maurice Alexander for 5 yds to the FlaIn 43","Tulane",1793,62,4.12713438504509,2,401114236,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.312358061356528,-0.159174693664281,-0.47153275502081
